type,id,project_id,submitter_id,assay_instrument,assay_instrument_model,assay_method,assay_instrument_mode,assay_kit_name,assay_kit_vendor,assay_kit_version,cell_concentration,cell_count,experimental_step,molecular_concentration,analytes.id,analytes.submitter_id
quantification_assay,3038ab61-1792-4858-b228-c789d87355f2,bpa-Sysmex_P0001_T1,243_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.090390667,c0f2b464-1e13-4c7c-a7cf-bc9692173102,243_analyte_Streck_3d_storage_RT
quantification_assay,765e7d9d-588a-4a3c-89dd-4ef6add4c2f0,bpa-Sysmex_P0001_T1,244_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.079063111,a16d1035-e2c5-4c39-9c44-e1cb7244fa12,244_analyte_Streck_3d_storage_RT_agitation
quantification_assay,ed6bd784-827b-4f87-b8f3-9c786a81907b,bpa-Sysmex_P0001_T1,245_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.089164044,0278dd4c-894e-4a25-89e3-ca494d869f42,245_analyte_Streck_5d_storage_RT
quantification_assay,16e435f9-9ae4-45d0-aadf-297a80f840ef,bpa-Sysmex_P0001_T1,246_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.091256,1b76cfe5-a979-490d-9ab4-10fcd11b4c85,246_analyte_K2EDTA_2h_storage_RT
quantification_assay,0117f9b9-0df5-4205-92e5-6aa38adb4237,bpa-Sysmex_P0001_T1,247_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.115725867,ad3d4eb3-7d03-4254-91b6-74b8a22bed05,247_analyte_Streck_2h_storage_RT
quantification_assay,4e53cbe1-617e-4770-9643-b3c6767833e9,bpa-Sysmex_P0001_T1,248_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.137712178,59e70b81-8cf3-484f-8807-727468322873,248_analyte_Streck_3d_storage_RT
quantification_assay,49822c70-1e13-4814-9499-ebb81e7c13e5,bpa-Sysmex_P0001_T1,249_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.130872133,b0e4ee59-d797-44b0-8235-a4f88c75c6c6,249_analyte_Streck_3d_storage_RT_agitation
quantification_assay,bbc76188-0eb4-4b96-9cba-336b819b82da,bpa-Sysmex_P0001_T1,250_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.129526711,c2d26018-52b2-4d20-84b7-16dc06324dd2,250_analyte_Streck_5d_storage_RT
quantification_assay,2248fb3c-eadb-4deb-9f6d-5e831dfc32ba,bpa-Sysmex_P0001_T1,251_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.075155422,96811a46-dce9-40ae-977d-ce9bb6098c0a,251_analyte_K2EDTA_2h_storage_RT
quantification_assay,6792c04d-9743-4465-aa0e-71d51c24053d,bpa-Sysmex_P0001_T1,252_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.0888272,9711957b-bdd6-48ee-bb2b-99288a7aca39,252_analyte_Streck_2h_storage_RT
quantification_assay,866cdc7c-bf85-4031-a718-e2f1db54c1db,bpa-Sysmex_P0001_T1,253_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.064315778,c55bd6a9-ca46-4677-8ef7-9b222abb12f6,253_analyte_Streck_3d_storage_RT
quantification_assay,ec8b0b80-c944-4086-a537-4b4d4464067f,bpa-Sysmex_P0001_T1,254_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.068535867,81386776-181c-472e-a17c-bc8170a8c570,254_analyte_Streck_3d_storage_RT_agitation
quantification_assay,577d2c9a-0250-4d1c-9bcf-9d513ccb534f,bpa-Sysmex_P0001_T1,255_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.078068222,67006ed4-9773-4e95-99f7-36cd189c7fb6,255_analyte_Streck_5d_storage_RT
quantification_assay,b8c07cfa-f359-4e57-b45f-38a98c9b4041,bpa-Sysmex_P0001_T1,256_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.056599644,47cc9cf2-0cfe-4884-9fd8-e808102ceba0,256_analyte_K2EDTA_2h_storage_RT
quantification_assay,76df134c-341c-411e-803f-87bc065c8b76,bpa-Sysmex_P0001_T1,257_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.044568578,6680beb0-ecca-4341-bde7-f71081a5dac1,257_analyte_Streck_2h_storage_RT
quantification_assay,1753781f-5ec3-4ff7-bd97-d6544b06e11e,bpa-Sysmex_P0001_T1,258_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.042724489,c36693b4-2055-4c7a-9909-ef1505710c8d,258_analyte_Streck_3d_storage_RT
quantification_assay,0c587772-1087-490e-bd77-970252745ac0,bpa-Sysmex_P0001_T1,259_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.051133378,78216186-0079-4fec-aafb-6c7eebae35c7,259_analyte_Streck_3d_storage_RT_agitation
quantification_assay,74cc48ec-eede-4113-8ec2-dbab34ee559a,bpa-Sysmex_P0001_T1,260_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.044427289,54681e8c-4945-473a-8a98-31bc65a7a7f2,260_analyte_Streck_5d_storage_RT
quantification_assay,af726f21-be57-4ecd-9d05-47ed815e53e6,bpa-Sysmex_P0001_T1,261_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.045705244,df4b5430-d162-4f2c-a357-a0e71cc171ac,261_analyte_K2EDTA_2h_storage_RT
quantification_assay,9cb0eac1-af39-4e14-a6cd-f68e64550be6,bpa-Sysmex_P0001_T1,262_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.042823733,8641015e-d224-4673-a6ae-621d0b5ba3e2,262_analyte_Streck_2h_storage_RT
quantification_assay,5dee3218-f4fb-4c5a-83ad-0e6c9ee61faa,bpa-Sysmex_P0001_T1,263_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.0476828,a7a6835f-8a74-4d2d-8b6a-47315a8eb7ea,263_analyte_Streck_3d_storage_RT
quantification_assay,810c0ffc-ecf1-44a6-b862-872e3a94ad07,bpa-Sysmex_P0001_T1,264_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.037707511,81892f06-1665-47c0-baa6-17000cc7cd98,264_analyte_Streck_3d_storage_RT_agitation
quantification_assay,8140f96a-609d-4af8-9773-418529285785,bpa-Sysmex_P0001_T1,265_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.034770756,4c6df7d5-8b90-472c-b6e7-b03d4be29b0f,265_analyte_Streck_5d_storage_RT
quantification_assay,074f39e2-ac03-41ff-8801-d404640c8636,bpa-Sysmex_P0001_T1,266_qPCR_datapoint_96bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.118455333,521ab917-3c4f-4549-b526-307492fd3a3b,266_analyte_K2EDTA_2h_storage_RT
quantification_assay,0aaed747-adcd-4478-8abd-a1b31da771cf,bpa-Sysmex_P0001_T1,267_qPCR_datapoint_96bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.113919422,5b6d7454-c99b-4a50-bce9-7c8ac013ebb6,267_analyte_Streck_2h_storage_RT
quantification_assay,da72f2fa-1d98-4458-bcc7-20e161f76844,bpa-Sysmex_P0001_T1,268_qPCR_datapoint_96bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.107637689,9678682c-dced-43d9-9341-6546d01c51af,268_analyte_Streck_3d_storage_RT
quantification_assay,e8e65adc-1b48-4cd1-bbdb-ba3d7f52a57c,bpa-Sysmex_P0001_T1,269_qPCR_datapoint_96bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.113320533,f1011fd5-4e87-416e-96e9-52e8da0fb0ab,269_analyte_Streck_3d_storage_RT_agitation
quantification_assay,68cc8a29-262c-4d29-a815-5fcf9ea3ffaf,bpa-Sysmex_P0001_T1,270_qPCR_datapoint_96bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.1502248,bfdbe40e-5530-4c92-a26e-86750cee4328,270_analyte_Streck_5d_storage_RT
quantification_assay,1ff46353-d1a9-40d4-b669-2095c24f67ba,bpa-Sysmex_P0001_T1,001_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.126303956,823c6482-787a-44c5-b7b3-0a00fe14816f,001_analyte_K2EDTA_2h_storage_RT
quantification_assay,105e65c4-6b8b-491f-8dde-7f774362fd4f,bpa-Sysmex_P0001_T1,002_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.012104889,f3604d42-894c-47ad-9464-b0daa02b96e6,002_analyte_Streck_2h_storage_RT
quantification_assay,604a8da8-83a5-47cc-a00e-04b2e6b2a70a,bpa-Sysmex_P0001_T1,003_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.0158752,349b440c-25ca-4c63-b2c9-031ce1ef991e,003_analyte_Streck_3d_storage_RT
quantification_assay,3b0114ad-b3c5-4864-a270-9e7d2b4f582a,bpa-Sysmex_P0001_T1,004_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.011066,d8fb3b18-4db7-47a2-bd49-27d50e51f97c,004_analyte_Streck_3d_storage_RT_agitation
quantification_assay,4e81fb54-7ea7-4c86-8f88-c48199a16098,bpa-Sysmex_P0001_T1,005_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.011583733,5ae4353b-5baa-46c9-813c-e5ad045e8371,005_analyte_Streck_5d_storage_RT
quantification_assay,41d7757e-f47b-40ec-b738-9537c62c4550,bpa-Sysmex_P0001_T1,006_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.016954667,f4586ddc-9827-4bf5-b15f-4a87f93f540d,006_analyte_K2EDTA_2h_storage_RT
quantification_assay,597336f6-f07a-48a1-84dc-2e49ccedf2b8,bpa-Sysmex_P0001_T1,007_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.011405778,3f61fa72-69a8-4a74-8fbe-2ef70e4f7c0b,007_analyte_Streck_2h_storage_RT
quantification_assay,199697c2-efda-4e32-9e20-abe5d024ee92,bpa-Sysmex_P0001_T1,008_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.010833778,ada98404-2f6e-41cd-9f57-09ce27a10c35,008_analyte_Streck_3d_storage_RT
quantification_assay,cb3f6bca-c12a-45c7-aca6-97dc339e9eb8,bpa-Sysmex_P0001_T1,009_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.009998756,d8615034-59e4-46d0-9861-ce8cae3ba475,009_analyte_Streck_3d_storage_RT_agitation
quantification_assay,33a928db-1f0e-4e03-8da4-891325e0fada,bpa-Sysmex_P0001_T1,010_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.010949644,fcd862da-df3d-4697-bd1f-74812043d81b,010_analyte_Streck_5d_storage_RT
quantification_assay,d575d0e0-dea3-4308-b6b0-4d07b3873381,bpa-Sysmex_P0001_T1,011_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.035103689,bf931ad3-8c37-4e48-a778-e7ddb56277a6,011_analyte_K2EDTA_2h_storage_RT
quantification_assay,82b4f4ce-e65d-493f-a4c2-558986e8ec64,bpa-Sysmex_P0001_T1,012_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.021849911,b80cd28d-c2f0-4bd2-8dd5-ef4f9f24f76e,012_analyte_Streck_2h_storage_RT
quantification_assay,1e71a0bb-475a-4d43-9d97-fda9aa186da5,bpa-Sysmex_P0001_T1,013_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.0196064,7a8ef805-e9fb-424d-bd50-40eef1499f18,013_analyte_Streck_3d_storage_RT
quantification_assay,ea819224-3056-4223-b730-565aa26749fe,bpa-Sysmex_P0001_T1,014_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.018487333,3bf7d8e0-8419-4d50-bbdf-7e360ce04782,014_analyte_Streck_3d_storage_RT_agitation
quantification_assay,00e59455-cc8f-4ded-89a7-3125ccf8563c,bpa-Sysmex_P0001_T1,015_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.019603467,af30ec52-4bc4-4e5a-bdc4-5cfa5bbba94a,015_analyte_Streck_5d_storage_RT
quantification_assay,4fb258ab-5cae-444b-9e3c-092f58b5c1ad,bpa-Sysmex_P0001_T1,016_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.019880178,49b646e2-5ba4-4795-8ae6-8366f3343eb0,016_analyte_K2EDTA_2h_storage_RT
quantification_assay,8bcc407d-cf7e-491a-851c-94989e7fa299,bpa-Sysmex_P0001_T1,017_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.013747556,a7650ce0-91e8-4597-8578-904fa1e9408a,017_analyte_Streck_2h_storage_RT
quantification_assay,91078f97-82d1-4b77-ba67-6caa95cfbdd1,bpa-Sysmex_P0001_T1,018_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.021885111,fcb30a0e-2cbf-4e09-8464-1992201fd423,018_analyte_Streck_3d_storage_RT
quantification_assay,321aab52-e315-41df-bf6a-590e389e88e8,bpa-Sysmex_P0001_T1,019_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.028044622,942a59fc-e974-4c82-adc9-66f642853eec,019_analyte_Streck_3d_storage_RT_agitation
quantification_assay,8952b979-6fc5-4b34-b1cb-0ed9895d5046,bpa-Sysmex_P0001_T1,020_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.0167068,9fd347d0-6e53-462c-b449-74574b961578,020_analyte_Streck_5d_storage_RT
quantification_assay,00cafc1b-93c0-4862-93ee-837afcb99e7a,bpa-Sysmex_P0001_T1,021_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.008522311,891b8f15-7ee2-4782-8989-6215dd1fdc31,021_analyte_K2EDTA_2h_storage_RT
quantification_assay,b09bc4db-662a-4203-89cf-7dbb702e272f,bpa-Sysmex_P0001_T1,022_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.006329156,9ca61d4b-03f6-4e34-8733-fe443837bc71,022_analyte_Streck_2h_storage_RT
quantification_assay,4a06f937-318c-456a-a847-4fa560f1b64d,bpa-Sysmex_P0001_T1,023_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.006413733,d256b603-1a3a-4dc5-b809-da3194add5ca,023_analyte_Streck_3d_storage_RT
quantification_assay,caa44dde-039e-45fc-9030-6fdda3e2c93c,bpa-Sysmex_P0001_T1,024_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.006945156,aacb0f2e-2bdb-4b68-be4e-67f2c6551215,024_analyte_Streck_3d_storage_RT_agitation
quantification_assay,a03ca967-f68f-4e0e-9c95-ae9c7792b29b,bpa-Sysmex_P0001_T1,025_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.006716844,d6279a59-5eeb-4c5a-b1a8-5a35284c2d8e,025_analyte_Streck_5d_storage_RT
quantification_assay,42b975aa-cda8-4e48-8c1d-8bf05e5d8afd,bpa-Sysmex_P0001_T1,026_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.024076311,f263827c-a7de-479d-8e64-8624dfa4bcc2,026_analyte_K2EDTA_2h_storage_RT
quantification_assay,3c787efe-f333-4315-b7d8-5af69ff3ec73,bpa-Sysmex_P0001_T1,027_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.014409511,f91cd0e3-42e9-4f7d-ae74-20182a8a4060,027_analyte_Streck_2h_storage_RT
quantification_assay,b37a666f-099b-412d-9c3d-f48ad46beba7,bpa-Sysmex_P0001_T1,028_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.022657067,2e3bf916-aaf9-4121-8764-6f827557a349,028_analyte_Streck_3d_storage_RT
quantification_assay,9854222a-b080-43c4-b3af-892ff46795a0,bpa-Sysmex_P0001_T1,029_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.016299067,5337dc58-034b-4186-a479-b8d7d558ce40,029_analyte_Streck_3d_storage_RT_agitation
quantification_assay,6ca89e22-a83c-4d57-b8ab-9927139661db,bpa-Sysmex_P0001_T1,030_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.012991733,bcd53e79-248b-4730-b18d-3c05e65eb1a9,030_analyte_Streck_5d_storage_RT
quantification_assay,5da4a7a6-a127-4174-bf81-40b5f13127b1,bpa-Sysmex_P0001_T1,031_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.028192267,8d649fb6-1f3e-41c4-8a9f-aa2146aee718,031_analyte_K2EDTA_2h_storage_RT
quantification_assay,75506b03-1c45-46c6-ac73-6eb0447759b8,bpa-Sysmex_P0001_T1,032_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.025125467,72c77e77-4d50-4686-a11f-249a3726fe06,032_analyte_Streck_2h_storage_RT
quantification_assay,f938c751-6385-4a65-b723-a0bfa8289a83,bpa-Sysmex_P0001_T1,033_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.0233464,b12da52e-6cb0-4003-bc58-1ed0d4fc0acf,033_analyte_Streck_3d_storage_RT
quantification_assay,d6516221-ffeb-4a66-bef0-a1ee8a88de09,bpa-Sysmex_P0001_T1,034_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.022281111,6a572275-c79c-446d-afae-f8a2c5c5347c,034_analyte_Streck_3d_storage_RT_agitation
quantification_assay,2c0cb190-e63a-41da-b203-742e2a906ac4,bpa-Sysmex_P0001_T1,035_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.019860133,a8d978e0-bc80-4ada-9657-4e859de130a9,035_analyte_Streck_5d_storage_RT
quantification_assay,027ee3a1-9c86-4882-b5bd-ccf21bad78ea,bpa-Sysmex_P0001_T1,036_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.020030756,0db5acf0-d452-461d-9bcf-279febdf57d4,036_analyte_K2EDTA_2h_storage_RT
quantification_assay,d1f62e8f-aef0-4580-a848-a5cd3484fa43,bpa-Sysmex_P0001_T1,037_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.015388267,2e0b809b-438a-447b-bfc1-a232913c6f80,037_analyte_Streck_2h_storage_RT
quantification_assay,b8e4d7e2-66ac-423f-b864-6f5b64cec011,bpa-Sysmex_P0001_T1,038_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.015230844,a3bd5744-99a1-4666-a194-77a00acf3df7,038_analyte_Streck_3d_storage_RT
quantification_assay,01ac0601-f0d3-420d-9da5-702a75552c15,bpa-Sysmex_P0001_T1,039_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.017995022,ece3957b-1047-4712-817f-a5724477df45,039_analyte_Streck_3d_storage_RT_agitation
quantification_assay,d39decfd-b7e8-4b74-a982-6e51ea6eaf9e,bpa-Sysmex_P0001_T1,040_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.032283778,54253ca2-8d29-4b44-89a6-07a338798f64,040_analyte_Streck_5d_storage_RT
quantification_assay,e65e6be5-9d63-4305-9207-a6c0759857be,bpa-Sysmex_P0001_T1,041_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.010522844,6c2f6ac7-0511-4471-acd4-3876d5cbf483,041_analyte_K2EDTA_2h_storage_RT
quantification_assay,43ae6ce7-cd44-4339-99a0-0c82e5e70c58,bpa-Sysmex_P0001_T1,042_qPCR_datapoint_402bp_Streck_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.009471733,52a4b5fb-a074-4084-a6cd-4d741674f9c6,042_analyte_Streck_2h_storage_RT
quantification_assay,5a25f08f-f377-426b-8e6e-7874a2cf409c,bpa-Sysmex_P0001_T1,043_qPCR_datapoint_402bp_Streck_3d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.008184,344a5410-342d-4a09-8266-0ed2efaf980a,043_analyte_Streck_3d_storage_RT
quantification_assay,640a9b9f-c42c-40a4-af8b-ac5eb375cd80,bpa-Sysmex_P0001_T1,044_qPCR_datapoint_402bp_Streck_3d_storage_RT_agitation,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.009690267,e71d3bdb-17ae-4d5a-b5f5-d4a6828e8498,044_analyte_Streck_3d_storage_RT_agitation
quantification_assay,18ee6445-01ce-4dea-af68-9eeef5248e82,bpa-Sysmex_P0001_T1,045_qPCR_datapoint_402bp_Streck_5d_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.008836178,57ae1181-61c8-492f-9acd-fff3e4e76a18,045_analyte_Streck_5d_storage_RT
quantification_assay,7407b59e-faf1-4254-9f7c-883a879444bb,bpa-Sysmex_P0001_T1,046_qPCR_datapoint_402bp_K2EDTA_2h_storage_RT,Applied Biosystems Real-Time PCR System,ABI 7500 Fast Dx Real-Time PCR,qPCR,,,,,,,,0.014908667,9a6164c1-4262-40e4-9816-167dd9b3996a,046_analyte_K2EDTA_2h_storage_RT
